gvkey,CUSIP,earningsdate,,permno,ticker,ret_1day,ret_1daypost,ret_5day,ret_3day,ret_2day,yq,,,,,,,
066065,91136310,16oct2012,2012,85663,URI,1.005609,1.1498019,0.19953977,0.19689837,0.15625115,2012q4,,,,,,,
066065,91136310,23jan2013,2013,85663,URI,1.0099324,0.99389929,0.01716337,-0.023694774,0.003771065,2013q1,,,,,,,
066065,91136310,16apr2013,2013,85663,URI,1.0112836,1.0003244,-0.03678982,-0.037750877,0.01161168,2013q2,,,,,,,
066065,91136310,16jul2013,2013,85663,URI,0.98004544,1.1027247,0.063633129,0.066132605,0.080720305,2013q3,,,,,,,
066065,91136310,16oct2013,2013,85663,URI,1.0292425,1.0282093,0.09058556,0.056399491,0.058276664,2013q4,,,,,,,
066065,91136310,22jan2014,2014,85663,URI,0.99949789,1.0293627,-0.004137315,0.030726753,0.028845813,2014q1,,,,,,,
066065,91136310,16apr2014,2014,85663,URI,1.0232751,1.0193694,0.073404036,0.053376615,0.043095425,2014q2,,,,,,,
066065,91136310,16jul2014,2014,85663,URI,1.001543,1.027874,0.02324993,0.01554266,0.02946011,2014q3,,,,,,,
066065,91136310,15oct2014,2014,85663,URI,1.0150828,1.0626318,0.12771669,0.10183854,0.078659363,2014q4,,,,,,,
066065,91136310,21jan2015,2015,85663,URI,1.0320319,0.96782202,0.077303648,0.024783872,-0.001176794,2015q1,,,,,,,
066065,91136310,21apr2015,2015,85663,URI,0.99129933,0.97430575,-0.013822362,-0.017942237,-0.034171365,2015q2,,,,,,,
066065,91136310,22jul2015,2015,85663,URI,0.98788619,0.86826307,-0.15212916,-0.14342694,-0.14225489,2015q3,,,,,,,
066065,91136310,21oct2015,2015,85663,URI,1.0229765,1.0857731,0.11763573,0.12594925,0.11072049,2015q4,,,,,,,
066065,91136310,27jan2016,2016,85663,URI,0.99208939,0.81122559,-0.13637352,-0.17486219,-0.19519174,2016q1,,,,,,,
066065,91136310,20apr2016,2016,85663,URI,0.98225808,1.083923,0.053436745,0.053164028,0.06469208,2016q2,,,,,,,
066065,91136310,20jul2016,2016,85663,URI,1.0237824,1.0947911,0.13204455,0.10322422,0.12082782,2016q3,,,,,,,
066065,91136310,19oct2016,2016,85663,URI,0.98574769,1.0486109,-0.001047988,0.036988899,0.033665735,2016q4,,,,,,,
066065,91136310,25jan2017,2017,85663,URI,0.99764287,1.1131756,0.16178028,0.13655083,0.1105517,2017q1,,,,,,,
066065,91136310,19apr2017,2017,85663,URI,0.99791187,0.94034296,-0.072285362,-0.067723408,-0.061620586,2017q2,,,,,,,
066065,91136310,19jul2017,2017,85663,URI,1.0044211,1.0323179,-0.000249843,0.033676863,0.036881782,2017q3,,,,,,,
066065,91136310,18oct2017,2017,85663,URI,1.0058495,1.0006853,-0.030069107,-0.010186831,0.006538781,2017q4,,,,,,,
066065,91136310,24jan2018,2018,85663,URI,0.9990176,0.98046505,-0.03993614,-0.029610904,-0.020498147,2018q1,,,,,,,
066065,91136310,18apr2018,2018,85663,URI,1.0122302,0.93995088,-0.058425803,-0.039712295,-0.048553444,2018q2,,,,,,,
066065,91136310,18jul2018,2018,85663,URI,1.0152674,1.0131813,-0.019795209,0.027773559,0.028650029,2018q3,,,,,,,
066065,91136310,17oct2018,2018,85663,URI,0.98594898,0.86423355,-0.16240659,-0.1439143,-0.14790976,2018q4,,,,,,,
066065,91136310,23jan2019,2019,85663,URI,0.97991198,1.0601313,0.02003094,0.01074122,0.038835302,2019q1,,,,,,,
066065,91136310,17apr2019,2019,85663,URI,1.000756,1.0803466,0.095011465,0.086256243,0.081163399,2019q2,,,,,,,
066065,91136310,17jul2019,2019,85663,URI,0.96125984,0.91769421,-0.1159808,-0.09659455,-0.1178574,2019q3,,,,,,,
066065,91136310,16oct2019,2019,85663,URI,1.0100956,1.047514,0.077854827,0.066289842,0.058089208,2019q4,,,,,,,
066065,91136310,29jan2020,2020,85663,URI,1.0128545,0.92707682,-0.047484133,-0.042878781,-0.061006155,2020q1,,,,,,,
066065,91136310,29apr2020,2020,85663,URI,1.0692042,1.0171391,0.065618098,0.14409597,0.087529369,2020q2,,,,,,,
066065,91136310,29jul2020,2020,85663,URI,1.0187199,0.96393186,-0.037100445,-0.041050199,-0.018023362,2020q3,,,,,,,
066065,91136310,28oct2020,2020,85663,URI,1.0094681,1.0041114,0.087123454,-0.024000324,0.013618374,2020q4,,,,,,,
066065,91136310,27jan2021,2021,85663,URI,0.97665817,1.0639026,0.020801205,0.020345185,0.039069161,2021q1,,,,,,,
066065,91136310,28apr2021,2021,85663,URI,0.99995059,1.0040998,-0.007078221,0.003823985,0.004050287,2021q2,,,,,,,
066065,91136310,28jul2021,2021,85663,URI,0.99439949,0.98492825,0.000197295,-0.018236302,-0.020587858,2021q3,,,,,,,
066065,91136310,27oct2021,2021,85663,URI,0.98055261,1.045233,0.036706597,-0.000413713,0.024906002,2021q4,,,,,,,
066065,91136310,26jan2022,2022,85663,URI,1.0015042,1.0472271,0.003560727,0.049117114,0.048802316,2022q1,,,,,,,
066065,91136310,27apr2022,2022,85663,URI,1.0230523,1.0057012,0.012035011,0.021849059,0.02888494,2022q2,,,,,,,
066065,91136310,27jul2022,2022,85663,URI,1.0145823,1.0488389,0.11086242,0.07052777,0.064133309,2022q3,,,,,,,
066065,91136310,26oct2022,2022,85663,URI,1.0089486,1.0120384,0.059694268,0.017205067,0.021094652,2022q4,,,,,,,
066065,91136310,25jan2023,2023,85663,URI,0.99630946,1.0889868,0.095387824,0.091109991,0.08496777,2023q1,,,,,,,
066065,91136310,26apr2023,2023,85663,URI,0.99712628,0.9364,-0.061776683,-0.065232337,-0.066290967,2023q2,,,,,,,
066065,91136310,26jul2023,2023,85663,URI,0.98760647,0.99876797,0.02269768,-0.015864342,-0.01361031,2023q3,,,,,,,
066065,91136310,25oct2023,2023,85663,URI,0.99695295,1.0206981,0.017064629,0.004218981,0.01758795,2023q4,,,,,,,
066065,91136310,24jan2024,2024,85663,URI,0.99829727,1.1243511,0.10263199,0.11850547,0.12243672,2024q1,,,,,,,
066065,91136310,24apr2024,2024,85663,URI,0.99119765,1.0584915,0.10946316,0.089713149,0.049174227,2024q2,,,,,,,
066065,91136310,24jul2024,2024,85663,URI,0.98412323,1.0569516,0.024271253,0.048756991,0.040170673,2024q3,,,,,,,
066065,91136310,23oct2024,2024,85663,URI,0.99297303,0.9863683,-0.005335754,-0.002064975,-0.020562891,2024q4,,,,,,,
010930,91154910,14may2010,2010,78960,,,,,,,2010q2,,,,,,,
010930,91154910,13aug2010,2010,78960,,,,,,,2010q3,,,,,,,
010930,91154910,12nov2010,2010,78960,,,,,,,2010q4,,,,,,,
010930,91154910,28mar2011,2011,78960,,,,,,,2011q1,,,,,,,
010930,91154910,16may2011,2011,78960,,,,,,,2011q2,,,,,,,
010930,91154910,11aug2011,2011,78960,,,,,,,2011q3,,,,,,,
010930,91154910,21nov2011,2011,78960,,,,,,,2011q4,,,,,,,
010930,91154910,14mar2012,2012,78960,,,,,,,2012q1,,,,,,,
010930,91154910,10may2012,2012,78960,,,,,,,2012q2,,,,,,,
010930,91154910,08aug2012,2012,78960,UAMY,0.9336729,1.0150187,-0.10945264,-0.086939774,-0.05230454,2012q3,,,,,,,
010930,91154910,05nov2012,2012,78960,UAMY,0.99776644,0.9621346,-0.051541563,-0.054073375,-0.040014423,2012q4,,,,,,,
010930,91154910,18mar2013,2013,78960,UAMY,0.97455651,0.95001316,-0.10540038,-0.095900469,-0.074158512,2013q1,,,,,,,
010930,91154910,10may2013,2013,78960,UAMY,1.0102499,0.96386236,-0.11848634,-0.071007982,-0.026258243,2013q2,,,,,,,
010930,91154910,08aug2013,2013,78960,UAMY,1.0020465,1.0292382,0.19333041,0.011934738,0.031344578,2013q3,,,,,,,
010930,91154910,12nov2013,2013,78960,UAMY,0.98289418,1.0046391,0.19446211,-0.013536868,-0.012545974,2013q4,,,,,,,
010930,91154910,17mar2014,2014,78960,UAMY,0.98637754,0.93319559,-0.007805685,-0.068293028,-0.07951685,2014q1,,,,,,,
010930,91154910,08may2014,2014,78960,UAMY,1.0079451,0.95654416,-0.059490245,-0.064822555,-0.035856064,2014q2,,,,,,,
010930,91154910,11aug2014,2014,78960,UAMY,0.94948,1.0501437,-0.023827823,-0.013171624,-0.00290958,2014q3,,,,,,,
010930,91154910,10nov2014,2014,78960,UAMY,0.97858578,1.056023,0.04157998,0.041093193,0.033409059,2014q4,,,,,,,
010930,91154910,16mar2015,2015,78960,UAMY,1.0165217,0.8917197,0.098256975,0.042682037,-0.093547553,2015q1,,,,,,,
010930,91154910,11may2015,2015,78960,UAMY,1.0112742,0.99361908,-0.057928491,-0.031504165,0.00482129,2015q2,,,,,,,
010930,91154910,10aug2015,2015,78960,UAMY,1.000024,0.96147269,-0.04950612,-0.067785159,-0.038504329,2015q3,,,,,,,
010930,91154910,09nov2015,2015,78960,UAMY,0.9792912,0.87371361,-0.11840481,-0.19294453,-0.14437999,2015q4,,,,,,,
010930,91154910,30mar2016,2016,78960,UAMY,0.99553269,1.1856053,0.27033767,0.16726317,0.18030882,2016q1,,,,,,,
010930,91154910,16may2016,2016,78960,UAMY,0.91836095,1.0470526,-0.027661812,0.004843518,-0.038427759,2016q2,,,,,,,
010930,91154910,15aug2016,2016,78960,UAMY,1.1107457,0.96430057,0.18334828,-0.031520568,0.071092673,2016q3,,,,,,,
010930,91154910,14nov2016,2016,78960,UAMY,0.90166384,1.0321296,-0.34892163,-0.064036578,-0.069366053,2016q4,,,,,,,
010930,91154910,31mar2017,2017,78960,UAMY,0.95417154,0.82990444,-0.13094388,-0.19307368,-0.20812878,2017q1,,,,,,,
010930,91154910,15may2017,2017,78960,UAMY,1.0409091,1.0003841,0.015417038,-4.11E-05,0.041308895,2017q2,,,,,,,
010930,91154910,14aug2017,2017,78960,UAMY,1.139264,1.0035597,0.1126515,0.15918526,0.14331944,2017q3,,,,,,,
010930,91154910,14nov2017,2017,78960,UAMY,0.99046367,0.97832173,-0.041626085,-0.015312151,-0.031007869,2017q4,,,,,,,
010930,91154910,14aug2018,2018,78960,UAMY,0.99771154,0.9314937,-0.025149228,-0.085973598,-0.070637986,2018q3,,,,,,,
010930,91154910,14nov2018,2018,78960,UAMY,0.97714543,1.0345147,0.14457744,0.062975153,0.010871293,2018q4,,,,,,,
010930,91154910,14aug2019,2019,78960,UAMY,1.0006689,0.89830083,-0.14546861,-0.11124028,-0.10109834,2019q3,,,,,,,
010930,91154910,14nov2019,2019,78960,UAMY,0.95707035,1.0989166,0.083045013,0.039903946,0.051740512,2019q4,,,,,,,
010930,91154910,19aug2020,2020,78960,UAMY,0.99897754,0.99397713,-0.117039,-0.000829273,-0.007039186,2020q3,,,,,,,
010930,91154910,16nov2020,2020,78960,UAMY,0.99599957,0.96048146,0.13314255,-0.02874486,-0.043360859,2020q4,,,,,,,
010930,91154910,31mar2021,2021,78960,UAMY,1.0557984,0.97066927,0.2572498,0.11265066,0.024831075,2021q1,,,,,,,
010930,91154910,14may2021,2021,78960,UAMY,0.9853875,1.0564624,0.006111111,-0.009696078,0.041024815,2021q2,,,,,,,
010930,91154910,16aug2021,2021,78960,UAMY,0.95946449,1.0079321,-0.13314795,-0.091123201,-0.032924976,2021q3,,,,,,,
010930,91154910,15nov2021,2021,78960,UAMY,0.98007166,0.96629459,-0.1225451,-0.045082971,-0.052962057,2021q4,,,,,,,
010930,91154910,31mar2022,2022,78960,UAMY,1.136278,0.92575532,0.031856775,0.087937489,0.051915411,2022q1,,,,,,,
010930,91154910,16may2022,2022,78960,UAMY,1.0783634,1.0088547,0.24406233,0.13515282,0.087912053,2022q2,,,,,,,
010930,91154910,16aug2022,2022,78960,UAMY,0.94958854,0.99687022,-0.002953981,-0.061173603,-0.053383496,2022q3,,,,,,,
010930,91154910,14nov2022,2022,78960,UAMY,1.0108604,0.96306956,-0.098968662,-0.031165808,-0.026471129,2022q4,,,,,,,
010930,91154910,18jul2023,2023,78960,UAMY,1.0242198,0.99742889,0.24165596,0.08041475,0.02158631,2023q3,,,,,,,
010930,91154910,09aug2024,2024,78960,UAMY,1.0799327,1.0246217,0.13632658,0.11346788,0.1065224,2024q3,,,,,,,
010930,91154910,12nov2024,2024,78960,UAMY,0.91037154,0.98464173,-0.19598697,-0.072014682,-0.10361014,2024q4,,,,,,,
014369,91168410,10may2010,2010,75320,USM,1.0399804,0.99757755,0.036049392,0.02136229,0.037461091,2010q2,,,,,,,
014369,91168410,05aug2010,2010,75320,USM,1.0014229,0.97604614,-0.031263284,-0.019467954,-0.022565028,2010q3,,,,,,,
014369,91168410,04nov2010,2010,75320,USM,0.98093057,1.001246,-0.016100805,-0.015812585,-0.017847212,2010q4,,,,,,,
014369,91168410,24feb2011,2011,75320,USM,1.0251809,1.0236129,0.018529482,0.033849269,0.04938836,2011q1,,,,,,,
014369,91168410,06may2011,2011,75320,USM,1.0034347,1.0181882,0.036476389,0.031135172,0.021685382,2011q2,,,,,,,
014369,91168410,08aug2011,2011,75320,USM,0.97727597,1.04274,0.025370389,0.018314235,0.019044727,2011q3,,,,,,,
014369,91168410,04nov2011,2011,75320,USM,0.99895382,1.0187808,0.074008584,0.034861643,0.017714949,2011q4,,,,,,,
014369,91168410,24feb2012,2012,75320,USM,0.95621908,0.99654543,-0.087976277,-0.047657974,-0.047084268,2012q1,,,,,,,
014369,91168410,04may2012,2012,75320,USM,1.002345,1.010703,0.051445823,0.057540942,0.013072997,2012q2,,,,,,,
014369,91168410,03aug2012,2012,75320,USM,0.90204388,0.98119676,-0.084274426,-0.10955282,-0.11491745,2012q3,,,,,,,
014369,91168410,07nov2012,2012,75320,USM,0.89702076,0.99929214,-0.056507427,-0.0954796,-0.10361423,2012q4,,,,,,,
014369,91168410,26feb2013,2013,75320,USM,0.95169717,0.98502558,-0.076796263,-0.058663934,-0.062553927,2013q1,,,,,,,
014369,91168410,03may2013,2013,75320,USM,0.96126854,1.0059944,-0.037696149,-0.034539539,-0.032969121,2013q2,,,,,,,
014369,91168410,02aug2013,2013,75320,USM,0.98924446,1.054565,0.077570476,0.046456918,0.043222547,2013q3,,,,,,,
014369,91168410,01nov2013,2013,75320,USM,0.97028649,0.98844624,-0.014628418,-0.029971596,-0.040923964,2013q4,,,,,,,
014369,91168410,26feb2014,2014,75320,USM,0.90267551,1.0149426,-0.036480915,-0.088710718,-0.083836101,2014q1,,,,,,,
014369,91168410,02may2014,2014,75320,USM,0.99597257,1.0058746,0.024363136,0.0116615,0.00182357,2014q2,,,,,,,
014369,91168410,01aug2014,2014,75320,USM,0.96251094,0.88937634,-0.056397445,-0.13670807,-0.14396554,2014q3,,,,,,,
014369,91168410,31oct2014,2014,75320,USM,1.0012647,1.0190818,0.033325218,0.01273465,0.020370621,2014q4,,,,,,,
014369,91168410,25feb2015,2015,75320,USM,1.0761433,0.93969715,0.024543891,0.020232778,0.011248738,2015q1,,,,,,,
014369,91168410,01may2015,2015,75320,USM,1.0194134,1.0059886,0.038434751,0.019534117,0.02551822,2015q2,,,,,,,
014369,91168410,31jul2015,2015,75320,USM,1.0548562,1.0321503,0.085087106,0.096911974,0.088770159,2015q3,,,,,,,
014369,91168410,30oct2015,2015,75320,USM,1.0747002,1.0518641,0.096165098,0.12264206,0.13043861,2015q4,,,,,,,
014369,91168410,19feb2016,2016,75320,USM,0.95245767,1.0027016,0.076574273,-0.037336878,-0.044969101,2016q1,,,,,,,
014369,91168410,06may2016,2016,75320,USM,0.87475812,1.0188565,-0.098634891,-0.10918526,-0.10874695,2016q2,,,,,,,
014369,91168410,05aug2016,2016,75320,USM,1.013322,0.98095739,-0.00330468,-0.010563985,-0.005974345,2016q3,,,,,,,
014369,91168410,04nov2016,2016,75320,USM,1.0100271,0.98575157,6.76814E-05,0.002777326,-0.004364219,2016q4,,,,,,,
014369,91168410,24feb2017,2017,75320,USM,0.91168171,0.95277268,-0.17189118,-0.13769424,-0.13137457,2017q1,,,,,,,
014369,91168410,05may2017,2017,75320,USM,1.0779256,0.97407031,0.034981955,0.041207138,0.049975257,2017q2,,,,,,,
014369,91168410,04aug2017,2017,75320,USM,1.026693,1.0186965,0.040221002,0.049794231,0.045888573,2017q3,,,,,,,
014369,91168410,08nov2017,2017,75320,USM,0.93631077,1.0306046,-0.066850163,-0.041428886,-0.035033766,2017q4,,,,,,,
014369,91168410,23feb2018,2018,75320,USM,1.09676,0.97379708,0.15688233,0.049837817,0.068021767,2018q1,,,,,,,
014369,91168410,01may2018,2018,75320,USM,0.85755104,1.1363795,-0.088555418,-0.057885859,-0.025496552,2018q2,,,,,,,
014369,91168410,03aug2018,2018,75320,USM,1.052642,1.0795881,0.20798688,0.16216457,0.13641979,2018q3,,,,,,,
014369,91168410,02nov2018,2018,75320,USM,1.183478,0.93609679,0.092831805,0.087405592,0.10784991,2018q4,,,,,,,
014369,91168410,22feb2019,2019,75320,USM,0.87183046,0.97237194,-0.18061897,-0.16003864,-0.1522565,2019q1,,,,,,,
014369,91168410,02may2019,2019,75320,USM,1.010087,1.0161736,0.020324362,0.04719257,0.026423857,2019q2,,,,,,,
014369,91168410,01aug2019,2019,75320,USM,0.97142369,0.83679777,-0.19016083,-0.18673712,-0.18711482,2019q3,,,,,,,
014369,91168410,31oct2019,2019,75320,USM,0.98761564,0.83583891,-0.042245306,-0.15346554,-0.17451245,2019q4,,,,,,,
014369,91168410,20feb2020,2020,75320,USM,1.0075755,0.89712095,-0.081215508,-0.088107899,-0.096082896,2020q1,,,,,,,
014369,91168410,30apr2020,2020,75320,USM,0.98320699,0.97274715,-0.070180468,-0.046372842,-0.043588251,2020q2,,,,,,,
014369,91168410,06aug2020,2020,75320,USM,1.003088,1.1727688,0.16882326,0.15772015,0.17639033,2020q3,,,,,,,
014369,91168410,05nov2020,2020,75320,USM,1.009084,0.95546758,0.004943504,-0.058031604,-0.03585292,2020q4,,,,,,,
014369,91168410,18feb2021,2021,75320,USM,0.99008328,0.96371919,-0.10439956,-0.041593146,-0.045837745,2021q1,,,,,,,
014369,91168410,06may2021,2021,75320,USM,1.0226383,0.97568536,0.069678217,0.017846618,-0.002226768,2021q2,,,,,,,
014369,91168410,05aug2021,2021,75320,USM,0.99886984,0.97830909,-0.041051183,-0.055424806,-0.022796569,2021q3,,,,,,,
014369,91168410,04nov2021,2021,75320,USM,0.99704874,0.98803496,0.011793466,0.008054412,-0.014880944,2021q4,,,,,,,
014369,91168410,17feb2022,2022,75320,USM,1.0066314,0.9245066,-0.10992271,-0.066387184,-0.069362625,2022q1,,,,,,,
014369,91168410,05may2022,2022,75320,USM,1.0190504,0.99053293,0.030916287,0.023557341,0.009402945,2022q2,,,,,,,
014369,91168410,04aug2022,2022,75320,USM,0.98689151,1.0537157,0.072901018,0.033596147,0.039903093,2022q3,,,,,,,
014369,91168410,03nov2022,2022,75320,USM,1.0053643,0.76261973,-0.28572127,-0.20460036,-0.23328933,2022q4,,,,,,,
014369,91168410,16feb2023,2023,75320,USM,0.96638387,1.248171,0.1803005,0.21527474,0.20621228,2023q1,,,,,,,
014369,91168410,04may2023,2023,75320,USM,1.0048442,0.84196961,-0.22388795,-0.14061579,-0.15395176,2023q2,,,,,,,
014369,91168410,04aug2023,2023,75320,USM,1.9333378,0.91840208,1.1753415,0.79307836,0.77558148,2023q3,,,,,,,
014369,91168410,03nov2023,2023,75320,USM,1.034541,0.94925869,-0.032170158,-0.035465319,-0.017952908,2023q4,,,,,,,
014369,91168410,16feb2024,2024,75320,USM,0.83117527,0.96233493,-0.22693174,-0.21920501,-0.200131,2024q1,,,,,,,
014369,91168410,03may2024,2024,75320,USM,0.90376222,1.0482962,-0.041122682,-0.037980009,-0.052589543,2024q2,,,,,,,
014369,91168410,02aug2024,2024,75320,USM,0.9613418,0.98254734,0.03386075,-0.024183655,-0.055436186,2024q3,,,,,,,
014369,91168410,01nov2024,2024,75320,USM,0.92808175,1.029729,0.02323157,-0.0374097,-0.0443273,2024q4,,,,,,,
010938,91180530,10may2010,2010,79039,USEG,1.0109621,1.0223042,0.1025981,0.053970184,0.033510741,2010q2,,,,,,,
010938,91180530,09aug2010,2010,79039,USEG,0.97338927,0.98294371,-0.068710469,-0.0307048,-0.043213133,2010q3,,,,,,,
010938,91180530,08nov2010,2010,79039,USEG,0.99389243,0.92895746,-0.015816132,-0.043361161,-0.076716244,2010q4,,,,,,,
010938,91180530,14mar2011,2011,79039,USEG,0.93687809,0.97063571,-0.066746093,-0.070879862,-0.090632632,2011q1,,,,,,,
010938,91180530,09may2011,2011,79039,USEG,1.0234461,0.96073693,-0.043450866,-0.037620615,-0.016737565,2011q2,,,,,,,
010938,91180530,08aug2011,2011,79039,USEG,0.9133445,0.92200029,-0.13212256,-0.18809085,-0.1578961,2011q3,,,,,,,
010938,91180530,04nov2011,2011,79039,USEG,0.97717863,0.95938623,0.012585433,-0.059340365,-0.062508263,2011q4,,,,,,,
010938,91180530,14mar2012,2012,79039,USEG,0.98876047,0.98425388,-0.037072867,-0.028984789,-0.026808646,2012q1,,,,,,,
010938,91180530,10may2012,2012,79039,USEG,1.0343322,0.95495808,-0.024852818,-0.030208753,-0.012256152,2012q2,,,,,,,
010938,91180530,09aug2012,2012,79039,USEG,1.019997,0.98118192,-0.079171017,-0.003690564,0.000802673,2012q3,,,,,,,
010938,91180530,09nov2012,2012,79039,USEG,0.98714638,1.0122638,-0.059104424,-0.012414565,-0.000747523,2012q4,,,,,,,
010938,91180530,18mar2013,2013,79039,USEG,0.95908296,0.99080205,-0.077118255,-0.048297577,-0.049738672,2013q1,,,,,,,
010938,91180530,10may2013,2013,79039,USEG,0.93445843,0.96278924,-0.12172443,-0.11494362,-0.10031348,2013q2,,,,,,,
010938,91180530,08aug2013,2013,79039,USEG,1.0158358,0.99670756,-0.00021414,0.001160427,0.012491138,2013q3,,,,,,,
010938,91180530,08nov2013,2013,79039,USEG,1.0399592,0.9902246,0.007085006,-0.021204708,0.029793184,2013q4,,,,,,,
010938,91180530,12mar2014,2014,79039,USEG,0.99618715,1.0136555,0.13983232,0.005323173,0.009790661,2014q1,,,,,,,
010938,91180530,09may2014,2014,79039,USEG,0.94327307,1.0294418,-0.037002519,-0.051307809,-0.028955223,2014q2,,,,,,,
010938,91180530,11aug2014,2014,79039,USEG,1.0745155,0.99271983,0.001701267,0.058449492,0.066692777,2014q3,,,,,,,
010938,91180530,10nov2014,2014,79039,USEG,0.92623925,0.95574284,-0.19155136,-0.074287482,-0.11475349,2014q4,,,,,,,
010938,91180530,12mar2015,2015,79039,USEG,0.97995454,0.99739677,-0.03313325,-0.006386843,-0.022596536,2015q1,,,,,,,
010938,91180530,11may2015,2015,79039,USEG,0.98731327,0.95139235,-0.094717957,-0.10960081,-0.060677744,2015q2,,,,,,,
010938,91180530,10aug2015,2015,79039,USEG,1.0779592,0.97576219,-0.083055504,-0.17011559,0.051831812,2015q3,,,,,,,
010938,91180530,09nov2015,2015,79039,USEG,0.83626091,1.0954877,-0.085880026,-0.10267069,-0.083886378,2015q4,,,,,,,
010938,91180530,15aug2016,2016,79039,USEG,0.97694397,0.90324408,-0.020742936,-0.11292323,-0.11758114,2016q3,,,,,,,
010938,91180530,21nov2016,2016,79039,USEG,1.0844291,1.009884,0.073713504,0.13689801,0.095147714,2016q4,,,,,,,
