gvkey,CUSIP,ticker,CIK,CoName,cik_source
37066,83085C10,SKYH,1823587.0,Sky Harbour Group Corp,cusip_link
50791,83087C20,SKYQ,1812447.0,Sky Quarry Inc,cusip_link
38465,83089J10,SKYT,1819974.0,SkyWater Technology Inc,cusip_link
12392,83087910,SKYW,793733.0,SKYWEST INC,ticker_fallback
25447,78471E10,SKYX,1598981.0,SQL Technologies Corp,cusip_link
133288,82691910,SLAB,1038074.0,SILICON LABORATORIES INC.,ticker_fallback
181989,90346E10,SLCA,,,not_found
32894,83422E20,SLDB,1707502.0,Solid Biosciences Inc,cusip_link
38094,83422N10,SLDP,1844862.0,Solid Power Inc,cusip_link
9411,43258910,SLE,1621672.0,"Super League Enterprise, Inc.",ticker_fallback
39102,83444K10,SLGC,1837412.0,SomaLogic Inc,cusip_link
64389,82704810,SLGN,849869.0,SILGAN HOLDINGS INC,ticker_fallback
177429,83421A10,SLH,1324245.0,SOLERA HOLDINGS INC,cusip_link
9325,78441310,SLI,1537137.0,STANDARD LITHIUM LTD.,ticker_fallback
40132,84445C10,SLND,1883814.0,Southland Holdings Inc,cusip_link
64929,82921410,SLP,1023459.0,"Simulations Plus, Inc.",ticker_fallback
42892,00445A10,SLRN,1962918.0,ACELYRIN Inc,cusip_link
176658,79400610,SLRY,,,not_found
32901,81642T20,SLS,1390478.0,SELLAS Life Sciences Group Inc,cusip_link
132644,25066010,SLTC,,,not_found
165968,86803X20,SLTD,1172631.0,Sunworks Inc,cusip_link
175913,83438K10,SLTM,1171298.0,SOLTA MEDICAL INC,cusip_link
39651,87133210,SLVM,1856485.0,Sylvamo Corp,ticker_fallback
62977,79543510,SLXP,,,not_found
26013,78454L10,SM,893538.0,SM Energy Co,ticker_fallback
160600,87154620,SMA,1585389.0,"SmartStop Self Storage REIT, Inc.",ticker_fallback
33275,83200N10,SMAR,1366561.0,SMARTSHEET INC,cusip_link
164408,10140510,SMBL,,,not_found
176567,86800U30,SMCI,1375365.0,Super Micro Computer Inc,cusip_link
112819,82001710,SMED,,,not_found
40492,83204U60,SMFL,,,not_found
39321,81663L20,SMFR,1818331.0,GeneDx Holdings Corp,cusip_link
20185,81018610,SMG,825542.0,SCOTTS MIRACLE-GRO CO,ticker_fallback
31384,78413P10,SMHI,1690334.0,SEACOR Marine Holdings Inc,cusip_link
26520,80687020,SMIT,,,not_found
13871,86614G10,SMLP,2024218.0,Summit Midstream Corp,cusip_link
19189,81684M10,SMLR,1554859.0,SEMLER SCIENTIFIC INC,cusip_link
271357,86627T10,SMMT,1599298.0,Summit Therapeutics Inc,cusip_link
126601,87155S10,SMMX,1095330.0,SYMYX TECHNOLOGIES INC,cusip_link
10000,85366610,SMP,93389.0,"STANDARD MOTOR PRODUCTS, INC.",ticker_fallback
37073,67079K10,SMR,1822966.0,NUSCALE POWER Corp,cusip_link
39505,83193G10,SMRT,1837014.0,SmartRent Inc,cusip_link
25186,85837510,SMRT,1837014.0,"SmartRent, Inc.",ticker_fallback
9999,85362610,SMSC,,,not_found
61321,83215440,SMSI,948708.0,"SMITH MICRO SOFTWARE, INC.",ticker_fallback
9599,81685010,SMTC,88941.0,SEMTECH CORP,ticker_fallback
39173,83193D20,SMTK,1817760.0,SmartKem Inc,cusip_link
186903,82005410,SMTP,,,not_found
23776,83444540,SMTS,,,not_found
137874,83268220,SMTX,,,not_found
35160,83419H10,SMXT,1519472.0,"SolarMax Technology, Inc.",ticker_fallback
188663,79970Y10,SN,1528837.0,SANCHEZ ENERGY CORP,cusip_link
9778,83303410,SNA,91440.0,Snap-on Inc,ticker_fallback
64102,46121210,SNAK,,,not_found
41686,83301J10,SNAL,1886894.0,Snail Inc,cusip_link
30091,83304A10,SNAP,1564408.0,Snap Inc,cusip_link
39301,86368520,SNAX,,,not_found
21263,69833W40,SNBP,1029125.0,Panbela Therapeutics Inc,cusip_link
39850,80864420,SNCE,,,not_found
166593,87157B40,SNCR,1131554.0,SYNCHRONOSS TECHNOLOGIES INC,cusip_link
38038,86668310,SNCY,,,not_found
22284,83191H10,SND,1529628.0,Smart Sand Inc,cusip_link
61513,80004C10,SNDK,1000180.0,SANDISK CORP,cusip_link
264193,80689H10,SNDR,1692063.0,Schneider National Inc,cusip_link
20649,87164F10,SNDX,1395937.0,Syndax Pharmaceuticals Inc,cusip_link
176138,82935B20,SNEN,1107563.0,SINOENERGY CORP,cusip_link
28365,81720R60,SNES,1680378.0,SenesTech Inc,cusip_link
13484,83422360,SNGX,812796.0,"SOLIGENIX, INC.",ticker_fallback
64254,42328H10,SNHY,1024795.0,HELIOS TECHNOLOGIES INC,cusip_link
180167,81106510,SNI,,,not_found
29709,83546010,SNIC,,,not_found
142812,81724Q10,SNMX,1123979.0,SENOMYX INC,cusip_link
31559,82622H10,SNNA,1656328.0,Sienna Biopharmaceuticals Inc,cusip_link
19190,46090K10,SNOW,1587755.0,Intrawest Resorts Holdings Inc,cusip_link
339965,83344510,SNOW,1640147.0,Snowflake Inc.,ticker_fallback
39286,83303Y10,SNPO,1856430.0,Snap One Holdings Corp,cusip_link
24975,87160710,SNPS,883241.0,SYNOPSYS INC,ticker_fallback
37386,87167T30,SNPX,,,not_found
9812,83543840,SNSTA,,,not_found
38783,81726A20,SNTI,1854270.0,"Senti Biosciences Holdings, Inc.",ticker_fallback
157954,80281730,SNTS,,,not_found
126322,83547010,SNWL,,,not_found
156155,87162W10,SNX,1177394.0,SYNNEX CORP,cusip_link
19138,87165D20,SNYR,1562733.0,Synergy CHC Corp,cusip_link
9850,84258710,SO,92122.0,SOUTHERN CO,ticker_fallback
65350,83437650,SOA,,,not_found
38018,78574H10,SOC,1831481.0,Sable Offshore Corp,cusip_link
109186,83545R20,SOFO,1029744.0,SONIC FOUNDRY INC,cusip_link
30547,83418M10,SOI,1697500.0,Solaris Energy Infrastructure Inc,cusip_link
177895,36191U10,SOLR,1394954.0,GT ADVANCED TECHNOLOGIES INC,cusip_link
45167,83444M10,SOLV,1964738.0,Solventum Corp,cusip_link
34834,83425110,SOLY,,,not_found
165742,83445320,SOMX,,,not_found
9815,83549510,SON,91767.0,SONOCO PRODUCTS CO,ticker_fallback
23697,83545110,SONC,,,not_found
37810,83542D30,SOND,1819395.0,Sonder Holdings Inc,cusip_link
121053,78463B10,SONE,1063254.0,S1 CORP /DE/,cusip_link
66728,83568G10,SONO,1055355.0,SONOSITE INC,cusip_link
33767,83570H10,SONO,1314727.0,Sonos Inc,cusip_link
135965,76254410,SONS,,,not_found
39557,83370P20,SOPA,,,not_found
4341,78461U10,SORL,,,not_found
38087,83610010,SOUN,1840856.0,"SOUNDHOUND AI, INC.",ticker_fallback
39542,84612U10,SOVO,1856608.0,Sovos Brands Inc,cusip_link
185181,84612H10,SOWG,1490161.0,Sow Good Inc,cusip_link
9922,84723510,SPA,,,not_found
50297,78642D10,SPAI,2011208.0,Safe Pro Group Inc,cusip_link
9916,84639610,SPAN,,,not_found
65459,84763R10,SPB,1487730.0,SPECTRUM BRANDS HOLDINGS INC,cusip_link
35808,92766K40,SPCE,1706946.0,Virgin Galactic Holdings Inc,cusip_link
25946,84916320,SPCHA,,,not_found
62046,84772320,SPDE,,,not_found
38612,84753T10,SPEC,1844149.0,Spectaire Holdings Inc,cusip_link
9937,84761510,SPEC,,,not_found
10002,12819510,SPF,,,not_found
62501,86448210,SPH,1005210.0,SUBURBAN PROPANE PARTNERS LP,ticker_fallback
39442,84856030,SPIR,1816017.0,"Spire Global, Inc.",ticker_fallback
9954,84856510,SPIR,1816017.0,"Spire Global, Inc.",ticker_fallback
20740,92556D30,SPKE,1606268.0,Via Renewables Inc,cusip_link
170616,84863710,SPLK,,,not_found
186823,85814R10,SPLP,1452857.0,STEEL PARTNERS HOLDINGS LP,cusip_link
15521,85503010,SPLS,,,not_found
175739,86844710,SPMD,,,not_found
25509,86815730,SPN,,,not_found
24853,84760C10,SPNC,789132.0,SPECTRANETICS CORPORATION,cusip_link
24458,81255T10,SPNE,1637761.0,SeaSpine Holdings Corp,cusip_link
63650,84763A10,SPPI,831547.0,SPECTRUM PHARMACEUTICALS INC,cusip_link
164494,84857410,SPR,,,not_found
160448,83171G10,SPRO,1289863.0,SMARTPROS LTD,cusip_link
32525,84833T10,SPRO,1701108.0,Spero Therapeutics Inc,cusip_link
133825,86858W20,SPRT,1104855.0,Supportcom Inc,cusip_link
183974,78463M10,SPSC,1092699.0,SPS COMMERCE INC,ticker_fallback
35922,85209W10,SPT,1517375.0,Sprout Social Inc,cusip_link
28762,84721510,SPTN,,,not_found
5087,78473E10,SPW,88205.0,SPX Technologies Inc,cusip_link
16009,84920Y10,SPWH,1132105.0,SPORTSMAN'S WAREHOUSE HOLDINGS INC,cusip_link
165051,86765240,SPWRA,,,not_found
26367,85223410,SQ,,,not_found
126600,80908T10,SQI,1082526.0,SCIQUEST INC,cusip_link
35121,04859210,SQL,1605888.0,ATLANTIC INTERNATIONAL CORP,cusip_link
128663,81733740,SQNM,,,not_found
38736,85225A10,SQSP,1496963.0,Squarespace Inc,cusip_link
37282,78472W10,SQZ,1604477.0,SQZ Biotechnologies Co,cusip_link
10005,85388720,SR,1126956.0,SPIRE INC,ticker_fallback
26864,71424F10,SRAQ,1658566.0,Permian Resources Corp,cusip_link
15543,78472M10,SRAX,1538217.0,SRAX Inc,cusip_link
63527,85891210,SRCL,,,not_found
8272,81685110,SRE,1032208.0,SEMPRA,ticker_fallback
186129,81763U10,SREV,1310114.0,SERVICESOURCE INTERNATIONAL INC,cusip_link
43100,86892720,SRFM,1936224.0,SURF AIR MOBILITY INC.,ticker_fallback
65590,86183P10,SRI,1043337.0,STONERIDGE INC,cusip_link
187709,84934310,SRLP,,,not_found
145416,81747T10,SRLS,1156295.0,SERACARE LIFE SCIENCES INC,cusip_link
43099,85237B10,SRM,1956744.0,SRM Entertainment Inc,cusip_link
183602,83587F20,SRNE,850261.0,SORRENTO THERAPEUTICS INC,cusip_link
33445,80706P10,SRRK,1727196.0,Scholar Rock Holding Corp,cusip_link
298036,85569C10,SRT,1031029.0,STARTEK INC,cusip_link
26908,81728J10,SRTS,1494891.0,Sensus Healthcare Inc,cusip_link
30428,02133L10,SRUN,1690769.0,Alta Mesa Resources Inc /DE,cusip_link
147660,78464R10,SRX,906192.0,SRA INTERNATIONAL INC,cusip_link
62967,86768K10,SRZ,1011064.0,SUNRISE ASSISTED LIVING INC,cusip_link
39417,86889P20,SRZN,1824893.0,Surrozen Inc/DE,cusip_link
30260,82907310,SSD,920371.0,"Simpson Manufacturing Co., Inc.",ticker_fallback
63874,85254C30,SSI,6885.0,STAGE STORES INC,cusip_link
62965,78467J10,SSNC,1402436.0,SS&C Technologies Holdings Inc,ticker_fallback
187607,82817Q10,SSNI,,,not_found
170655,82846H40,SSNT,1236275.0,QXO Inc,cusip_link
14535,81105440,SSP,832428.0,E.W. SCRIPPS Co,ticker_fallback
22330,87159G10,SSRG,1616101.0,Symmetry Surgical Inc,cusip_link
31457,82536T10,SSTI,1351636.0,"SOUNDTHINKING, INC.",ticker_fallback
3382,82569010,SSTK,1549346.0,"Shutterstock, Inc.",ticker_fallback
10380,86737U10,SSY,96793.0,SUNLINK HEALTH SYSTEMS INC,cusip_link
9969,85231230,STAA,718937.0,STAAR SURGICAL CO,ticker_fallback
39352,85756110,STAB,,,not_found
190572,85238760,STAF,,,not_found
158737,78469C10,STAN,1059262.0,SP Plus Corp,cusip_link
19163,30224P20,STAY,,,not_found
24415,05591B10,STCK,1574815.0,BMC STOCK HOLDINGS INC,cusip_link
134384,78477410,STEC,,,not_found
24538,86037010,STEI,,,not_found
39540,85917T10,STER,1645070.0,Sterling Check Corp,cusip_link
39309,85256A10,STGW,876883.0,Stagwell Inc,cusip_link
33698,64131A10,STIM,1227636.0,Neuronetics Inc,cusip_link
9372,79084910,STJ,,,not_found
18978,88338K10,STKS,1399520.0,ONE Group Hospitality Inc,cusip_link
64030,85811910,STLD,1022671.0,STEEL DYNAMICS INC,ticker_fallback
34584,71948P20,STLR,,,not_found
171022,85858C10,STML,1264587.0,STEMLINE THERAPEUTICS INC,cusip_link
121673,85285720,STMP,,,not_found
35255,86150R10,STOK,1623526.0,Stoke Therapeutics Inc,cusip_link
8873,74835610,STR,,,not_found
63338,86272C10,STRA,1013934.0,Strategic Education Inc,cusip_link
63291,78464W10,STRC,1014041.0,SRI SURGICAL EXPRESS INC,cusip_link
39738,80359A20,STRC,1050446.0,Strategy Inc,ticker_fallback
180597,78478V20,STRI,,,not_found
5559,85924110,STRL,874238.0,"STERLING INFRASTRUCTURE, INC.",ticker_fallback
62666,86323X20,STRM,,,not_found
39835,86260J10,STRN,1872525.0,Stran & Company Inc,cusip_link
10213,86938010,STRN,,,not_found
18386,86257810,STRP,,,not_found
31567,86311110,STRT,933034.0,STRATTEC SECURITY CORP,ticker_fallback
37113,85572U10,STRY,1884697.0,Starry Group Holdings Inc,cusip_link
65482,85508610,STRZ,929351.0,STARZ ENTERTAINMENT CORP /CN/,ticker_fallback
4156,86860710,STS,,,not_found
35601,80405P10,STSA,1692830.0,Satsuma Pharmaceuticals Inc,cusip_link
161965,04014910,STST,26537.0,ARGON ST INC,cusip_link
37110,82024L10,STTK,1680367.0,Shattuck Labs Inc,cusip_link
160375,85916J40,STXS,1289340.0,Stereotaxis Inc,cusip_link
2710,21036P10,STZ,16918.0,CONSTELLATION BRANDS INC,cusip_link
66239,86537810,SUF,,,not_found
9867,84403010,SUG,,,not_found
22603,86614U10,SUM,,,not_found
36896,86646P10,SUMO,1643269.0,Sumo Logic Inc,cusip_link
176874,86564630,SUMR,,,not_found
10156,86764P10,SUN,95304.0,SUNOCO INC,cusip_link
28543,86677E10,SUNH,904978.0,SUN HEALTHCARE GROUP INC,cusip_link
10195,86816810,SUP,,,not_found
62382,04624B10,SUPG,919722.0,ASTEX PHARMACEUTICALS INC,cusip_link
186159,86845910,SUPN,1356576.0,"SUPERNUS PHARMACEUTICALS, INC.",ticker_fallback
10200,86853210,SUPX,1897087.0,SuperX AI Technology Ltd,ticker_fallback
33274,86877M20,SURF,1718108.0,Surface Oncology Inc,cusip_link
33382,86882L20,SURG,1392694.0,"SurgePays, Inc.",ticker_fallback
165179,87160G10,SURG,836429.0,SYNERGETICS USA INC,cusip_link
9242,86873310,SURW,,,not_found
12892,86765K10,SUSP,1552275.0,Sunoco LP,cusip_link
165702,86923310,SUSS,,,not_found
66592,86936220,SUTR,,,not_found
45320,82728C10,SVCO,1943289.0,Silvaco Group Inc,cusip_link
34140,60878Y10,SVMK,1739936.0,MOMENTIVE GLOBAL INC,cusip_link
2222,80517Q10,SVNT,722104.0,SAVIENT PHARMACEUTICALS INC,cusip_link
158473,87163F10,SVR,1169264.0,SYNIVERSE HOLDINGS INC,cusip_link
31177,80511110,SVRA,1160308.0,Savara Inc,ticker_fallback
9619,81773210,SVT,,,not_found
10190,86853630,SVU,,,not_found
40501,80517M10,SVV,1883313.0,Savers Value Village Inc,cusip_link
130305,80542330,SVVS,,,not_found
34854,82489T10,SWAV,,,not_found
31203,86074Q10,SWC,931948.0,STILLWATER MINING CO /DE/,cusip_link
32469,87105L10,SWCH,1710583.0,Switch Inc,cusip_link
30861,49904910,SWFT,,,not_found
115757,83175410,SWHC,,,not_found
179690,83417Q20,SWI,1739942.0,SolarWinds Corp,cusip_link
38576,51819L10,SWIM,1833197.0,Latham Group Inc,cusip_link
10016,85450210,SWK,93556.0,"STANLEY BLACK & DECKER, INC.",ticker_fallback
1327,83088M10,SWKS,4127.0,SKYWORKS SOLUTIONS INC,cusip_link
61519,80854110,SWM,,,not_found
9904,84546710,SWN,,,not_found
186994,87080830,SWSH,,,not_found
163929,86837X10,SWSI,1323715.0,SUPERIOR WELL SERVICES INC,cusip_link
35600,85205L10,SWTX,1773427.0,SpringWorks Therapeutics Inc,cusip_link
9898,84533110,SWWC,,,not_found
9890,84489510,SWX,1692115.0,"Southwest Gas Holdings, Inc.",ticker_fallback
9359,78651420,SWY,,,not_found
186773,86722A10,SXC,1514705.0,"SunCoke Energy, Inc.",ticker_fallback
15396,86722Y10,SXCP,1555538.0,SUNCOKE ENERGY PARTNERS LP,cusip_link
171139,84130C10,SXE,1547638.0,SOUTHCROSS ENERGY PARTNERS LP,cusip_link
174663,85453210,SXE,,,not_found
10008,85423110,SXI,310354.0,STANDEX INTERNATIONAL CORP/DE/,ticker_fallback
141720,29278N10,SXL,1161154.0,Energy Transfer Partners LP,cusip_link
11012,81725T10,SXT,310142.0,UNIVERSAL FOODS CORP,cusip_link
24409,87113010,SY,1758530.0,So-Young International Inc.,ticker_fallback
32365,87166L20,SYBX,1527599.0,SYNLOGIC INC,cusip_link
10115,86366710,SYK,310764.0,STRYKER CORP,ticker_fallback
62732,87123710,SYKE,,,not_found
38022,87151X10,SYM,1837240.0,Symbotic Inc,cusip_link
15855,66877110,SYMC,,,not_found
9715,87154310,SYMM,,,not_found
142814,87157D10,SYNA,817720.0,SYNAPTICS INC,cusip_link
196355,87156110,SYNC,,,not_found
10236,87156510,SYNL,,,not_found
64626,87163020,SYNM,,,not_found
13013,87162G10,SYNO,780127.0,SYNOVIS LIFE TECHNOLOGIES INC,cusip_link
65270,87162H10,SYNT,1040426.0,SYNTEL INC,cusip_link
30220,87165510,SYPR,864240.0,SYPRIS SOLUTIONS INC,ticker_fallback
42910,87168W20,SYRA,1922335.0,Syra Health Corp,cusip_link
178870,78470V10,SYRG,1413507.0,SRC Energy Inc,cusip_link
27392,87184Q20,SYRS,1556263.0,Syros Pharmaceuticals Inc,cusip_link
165124,87164C10,SYUT,1293593.0,SYNUTRA INTERNATIONAL INC,cusip_link
60931,37892E10,SYX,945114.0,GLOBAL INDUSTRIAL Co,cusip_link
10247,87182910,SYY,96021.0,SYSCO CORP,ticker_fallback
62016,83013P10,SZMK,1591877.0,SIZMEK INC,cusip_link
186715,88105A10,SZYM,1311230.0,TerraVia Holdings Inc,cusip_link
9899,00206R10,T,732717.0,AT&T INC,cusip_link
148350,89421B10,TA,1378453.0,TravelCenters of America Inc /MD/,cusip_link
63520,89291810,TACT,1017303.0,TRANSACT TECHNOLOGIES INC,ticker_fallback
31738,87402810,TAIT,942126.0,TAITRON COMPONENTS INC,ticker_fallback
164585,87408310,TAL,1499620.0,TAL Education Group,ticker_fallback
39078,87427V10,TALK,1803901.0,Talkspace Inc,cusip_link
17228,87484T10,TALO,1724965.0,TALOS ENERGY INC,cusip_link
38738,89157D10,TALS,1827506.0,Tourmaline Bio Inc,cusip_link
311524,87509U10,TAM,1547063.0,TAMINCO CORP,cusip_link
3505,60871R20,TAP,24545.0,MOLSON COORS BEVERAGE CO,cusip_link
36044,74365U10,TARA,1359931.0,Protara Therapeutics Inc,cusip_link
37082,87650L10,TARS,1819790.0,Tarsus Pharmaceuticals Inc,cusip_link
38647,87652V10,TASK,1829864.0,TaskUs Inc,cusip_link
143912,05464C10,TASR,1069183.0,AXON ENTERPRISE INC,cusip_link
176249,14574X10,TAST,809248.0,CARROLS RESTAURANT GROUP INC,cusip_link
188856,35180X10,TAX,1528930.0,Franchise Group Inc,cusip_link
10349,87716310,TAYD,96536.0,"TAYLOR DEVICES, INC.",ticker_fallback
23577,87537810,TBAC,,,not_found
22207,89785X10,TBI,768899.0,TrueBlue Inc,cusip_link
33601,89374L10,TBIO,1693415.0,Translate Bio Inc,cusip_link
13554,88710010,TBL,,,not_found
33781,89157G86,TBLT,1668370.0,Toughbuilt Industries Inc,cusip_link
348784,87507T10,TBN,1997652.0,Tamboran Resources Corp,cusip_link
186354,89818A10,TBOW,1485933.0,TRUNKBOW INTERNATIONAL HOLDINGS LTD,cusip_link
21007,88883P10,TBRA,1311596.0,Tobira Therapeutics Inc,cusip_link
33693,76029L10,TBRG,1720592.0,Repay Holdings Corp,cusip_link
30939,23330F10,TBUS,853695.0,DRI CORP,cusip_link
150049,88650T10,TBV,1168556.0,TIENS BIOTECH GROUP USA INC,cusip_link
33600,89610F10,TCDA,1595585.0,Tricida Inc,cusip_link
26847,87357P10,TCMD,1027838.0,TACTILE SYSTEMS TECHNOLOGY INC,cusip_link
22697,89237H30,TCON,,,not_found
34600,87808K10,TCRR,1750019.0,TCR2 THERAPEUTICS INC,cusip_link
38745,89854M10,TCRX,1783328.0,"TScan Therapeutics, Inc.",ticker_fallback
18842,21075120,TCS,,,not_found
62723,89869720,TCX,909494.0,TUCOWS INC /PA/,ticker_fallback
178310,88076W10,TDC,816761.0,TERADATA CORP /DE/,cusip_link
148349,89364110,TDG,1260221.0,TransDigm Group INC,ticker_fallback
24249,87918A10,TDOC,1477449.0,Teladoc Health Inc,cusip_link
10411,87943382,TDS,1051512.0,TELEPHONE & DATA SYSTEMS INC /DE/,ticker_fallback
14898,88554D20,TDSC,910638.0,3D SYSTEMS CORP,cusip_link
38418,88556E10,TDUP,1484778.0,ThredUp Inc,cusip_link
10565,88642R10,TDW,98222.0,TIDEWATER INC,cusip_link
126721,87936010,TDY,1094285.0,TELEDYNE TECHNOLOGIES INC,ticker_fallback
10277,87237510,TE,1992243.0,T1 Energy Inc.,ticker_fallback
187119,87819P10,TEA,1314592.0,TEAVANA HOLDINGS INC,cusip_link
26494,04946810,TEAM,1650372.0,Atlassian Corp,cusip_link
14145,87831110,TEAM,1650372.0,Atlassian Corp,ticker_fallback
161071,87819320,TEAR,,,not_found
12171,87823710,TECD,,,not_found
15414,09073M10,TECH,842023.0,BIO-TECHNE Corp,cusip_link
10386,87889530,TECUB,,,not_found
23256,87469610,TEGP,,,not_found
35779,87238110,TELA,1561921.0,"TELA Bio, Inc.",ticker_fallback
30241,87968A10,TELL,61398.0,TELLURIAN INC /DE/,cusip_link
43928,87975F10,TELO,1971532.0,"Telomir Pharmaceuticals, Inc.",ticker_fallback
45462,88023B10,TEM,1717115.0,Tempus AI Inc,cusip_link
10443,88034910,TEN,1166663.0,TSAKOS ENERGY NAVIGATION LTD,ticker_fallback
33759,88025T10,TENB,1660280.0,Tenable Holdings Inc,cusip_link
15117,87469710,TEP,,,not_found
10453,88077010,TER,97210.0,"TERADYNE, INC",ticker_fallback
37848,88088110,TERN,,,not_found
20739,88104R20,TERP,1599947.0,TerraForm Power Inc,cusip_link
30714,87238610,TESS,,,not_found
7991,88077910,TEX,97216.0,TEREX CORP,ticker_fallback
29616,89904010,TFCO,,,not_found
35611,87241J20,TFFP,1733413.0,TFF Pharmaceuticals Inc,cusip_link
184807,35804H10,TFM,1489979.0,Fresh Market Inc,cusip_link
20517,53263P10,TFSC,1606163.0,Limbach Holdings Inc,cusip_link
10407,87936910,TFX,96943.0,TELEFLEX INC,ticker_fallback
15459,89465010,TG,850429.0,TREDEGAR CORP,ticker_fallback
36799,89386L10,TGAN,,,not_found
3806,23936010,TGE,2053456.0,Generation Essentials Group,ticker_fallback
18114,87876P20,TGEN,1537435.0,TECOGEN INC,cusip_link
63876,89681810,TGI,,,not_found
28770,88440220,TGIS,,,not_found
3813,87612E10,TGT,27419.0,TARGET CORP,cusip_link
12691,88337510,TGX,,,not_found
7750,88033G40,THC,70318.0,TENET HEALTHCARE CORP,ticker_fallback
30198,88343530,THMD,,,not_found
10549,88516010,THO,730263.0,THOR INDUSTRIES INC,ticker_fallback
34429,87167A10,THOR,1609727.0,Synthorx Inc,cusip_link
10550,88517530,THOR,,,not_found
24436,87244360,THQI,,,not_found
186360,88362T10,THR,,,not_found
41522,88427A10,THRD,1923840.0,Third Harmonic Bio Inc,cusip_link
39278,88526010,THRN,,,not_found
160668,45781M10,THRX,1080014.0,Innoviva Inc,cusip_link
39665,88369M10,THRX,1745020.0,Theseus Pharmaceuticals Inc,cusip_link
37130,88602920,THRY,1556739.0,"Thryv Holdings, Inc.",ticker_fallback
163983,89469A10,THS,1320695.0,TREEHOUSE FOODS INC,cusip_link
17501,89787110,THST,,,not_found
178172,88603110,THTI,,,not_found
122061,88632Q10,TIBX,1085280.0,TIBCO SOFTWARE INC,cusip_link
62984,88833920,TIE,,,not_found
66059,67623R10,TIER,,,not_found
13646,88654710,TIF,,,not_found
13940,8867EQ10,TIGR,820738.0,TIGERLOGIC CORP,cusip_link
10286,87247920,TIII,,,not_found
22761,87916520,TIK,,,not_found
38386,45783C20,TIL,1789769.0,Instil Bio Inc,cusip_link
19580,88722810,TIME,,,not_found
10426,87986810,TIN,,,not_found
163887,68572N10,TIS,1324189.0,ORCHIDS PAPER PRODUCTS CO /DE,cusip_link
10353,87815530,TISI,318833.0,TEAM INC,ticker_fallback
178973,88830R10,TITN,1409171.0,TITAN MACHINERY INC,cusip_link
22008,89573510,TIV,,,not_found
124394,88870610,TIVO,,,not_found
30701,88873310,TIXC,,,not_found
11672,87254010,TJX,109198.0,TJX COMPANIES INC /DE/,ticker_fallback
12212,87910110,TKLC,,,not_found
39051,02080L10,TKNO,1850902.0,Alpha Teknova Inc,cusip_link
10581,88738910,TKR,98362.0,TIMKEN CO,ticker_fallback
10420,87966410,TLAB,,,not_found
29264,87416110,TLB,,,not_found
175995,87422710,TLCR,,,not_found
165244,87424N10,TLEO,1134203.0,TALEO CORP,cusip_link
28675,87538X10,TLF,909724.0,TANDY LEATHER FACTORY INC,cusip_link
61725,88954210,TLGD,,,not_found
37872,87424L20,TLIS,1584751.0,Talis Biomedical Corp,cusip_link
186206,03350F10,TLLP,1507615.0,ANDEAVOR LOGISTICS LP,cusip_link
37327,78472F10,TLMD,1791091.0,SOC Telemed Inc,cusip_link
156676,87422J10,TLN,1622536.0,Talen Energy Corp,cusip_link
43737,87422Q10,TLN,1622536.0,Talen Energy Corp,ticker_fallback
18973,88165U10,TLOG,,,not_found
163594,89376V10,TLP,1319229.0,TRANSMONTAIGNE PARTNERS LP,cusip_link
122273,88713320,TLR,,,not_found
2578,87969B10,TLS,320121.0,TELOS CORP,cusip_link
37516,89680M10,TLSI,1826667.0,TriSalus Life Sciences Inc,cusip_link
187575,88688510,TLYS,1524025.0,"TILLY'S, INC.",ticker_fallback
36506,88708020,TMBR,,,not_found
38558,89455T10,TMCI,1630627.0,"TREACE MEDICAL CONCEPTS, INC.",ticker_fallback
35062,89377M10,TMDX,1756262.0,TransMedics Group Inc,cusip_link
183684,87817A10,TMH,1082754.0,TEAM HEALTH HOLDINGS INC,cusip_link
16653,87724P10,TMHC,1562476.0,TAYLOR MORRISON HOME CORP,cusip_link
126496,14653410,TMNG,,,not_found
10530,88355610,TMO,97745.0,THERMO FISHER SCIENTIFIC INC.,ticker_fallback
62313,88144820,TMRK,,,not_found
184880,87261Q10,TMS,1491501.0,TMS INTERNATIONAL CORP,cusip_link
33081,19200A20,TMSR,1641398.0,GD Culture Group Ltd,cusip_link
20011,88739910,TMST,,,not_found
17874,87259010,TMUS,1283699.0,"T-Mobile US, Inc.",ticker_fallback
184101,87945510,TNAV,,,not_found
10540,88431510,TNB,,,not_found
10441,88034510,TNC,97134.0,TENNANT CO,ticker_fallback
178767,45825N10,TNDM,1292653.0,INTELIQUENT INC,cusip_link
18899,87537220,TNDM,1438133.0,TANDEM DIABETES CARE INC,ticker_fallback
140988,89628810,TNET,937098.0,"TRINET GROUP, INC.",ticker_fallback
184079,88034G20,TNGN,1296391.0,TENGION INC,cusip_link
184715,87582Y10,TNGO,,,not_found
39402,87583X10,TNGX,1819133.0,Tango Therapeutics Inc,cusip_link
24965,88100520,TNH,,,not_found
10374,74586W20,TNL,1361658.0,Travel & Leisure Co.,ticker_fallback
40236,88066N30,TNON,1560293.0,"Tenon Medical, Inc.",ticker_fallback
157118,87296010,TNS,,,not_found
31631,88770Q10,TNTR,,,not_found
39204,87990A10,TNYA,1858848.0,Tenaya Therapeutics Inc,cusip_link
14170,81783K10,TO,825411.0,SEVCON INC,cusip_link
10597,88903910,TOD,,,not_found
