gvkey,CUSIP,earningsdate,permno,ticker,ret_1day,ret_1daypost,ret_5day,ret_3day,ret_2day,yq
161843,56342010,2017-03-06,90568,MNTX,0.015572300000000094,0.018958599999999937,-0.002152903,0.037923109,0.034826137,2017q1
161843,56342010,2017-05-04,90568,MNTX,0.007654300000000003,0.05568369999999989,-0.020664738,0.056356952,0.063764334,2017q2
161843,56342010,2017-08-03,90568,MNTX,0.013139199999999907,0.0941943999999999,0.12011971,0.096908323,0.10857135,2017q3
161843,56342010,2018-05-09,90568,MNTX,-0.01319629,0.07800910000000005,0.013154794,0.064327322,0.063783392,2018q2
161843,56342010,2018-08-07,90568,MNTX,0.022012799999999944,-0.05610263000000004,-0.037398793,-0.047050871,-0.035324804,2018q3
161843,56342010,2018-11-01,90568,MNTX,0.07012689999999999,-0.037383500000000014,-0.054860901,0.010976613,0.030121814,2018q4
161843,56342010,2019-03-14,90568,MNTX,0.03223880000000001,-0.04012251,-0.011374128,-0.051849846,-0.009177147,2019q1
161843,56342010,2019-05-06,90568,MNTX,-0.01999061999999996,0.026977800000000052,0.032043613,-0.001855837,0.006447782,2019q2
161843,56342010,2019-08-08,90568,MNTX,-0.018529950000000017,-0.08567749999999996,-0.053811647,-0.1022861,-0.10261991,2019q3
161843,56342010,2019-11-07,90568,MNTX,-0.007970510000000042,-0.014669779999999966,0.03663693,-0.010367577,-0.02252336,2019q4
161843,56342010,2020-03-09,90568,MNTX,0.00631169999999992,0.019704799999999967,0.00935951,0.065731846,0.02614088,2020q1
161843,56342010,2020-05-07,90568,MNTX,-0.03536068999999997,0.29970530000000006,0.15552351,0.22747299,0.25374669,2020q2
161843,56342010,2020-08-06,90568,MNTX,-0.017811420000000022,0.02642269999999991,-0.096949346,-0.041805696,0.00814077,2020q3
161843,56342010,2020-11-05,90568,MNTX,0.007712500000000011,0.06573859999999998,-0.024277151,-0.007940724,0.073957987,2020q4
161843,56342010,2021-03-11,90568,MNTX,-0.02427064999999995,0.0558886999999999,0.021761604,0.001628731,0.030261548,2021q1
161843,56342010,2021-05-06,90568,MNTX,-0.021718499999999974,0.0644981,0.03456787,0.047339763,0.041378777,2021q2
161843,56342010,2021-08-03,90568,MNTX,-0.06580955,0.06041680000000005,-0.073630817,-0.019597173,-0.00936881,2021q3
161843,56342010,2021-11-08,90568,MNTX,0.12301519999999999,-0.07766777000000002,0.14441332,0.018855423,0.035793088,2021q4
161843,56342010,2022-03-08,90568,MNTX,0.009533000000000014,-0.03268044999999997,-0.018859217,-0.028923765,-0.023458993,2022q1
161843,56342010,2022-05-04,90568,MNTX,-0.00429862999999997,0.023427000000000087,0.047847401,0.026033528,0.019027717,2022q2
161843,56342010,2022-08-09,90568,MNTX,0.0013577000000000172,-0.015925940000000027,-0.043828767,-0.015785215,-0.014589916,2022q3
161843,56342010,2022-11-03,90568,MNTX,0.012137800000000087,0.06623549999999989,-0.007624631,0.051943723,0.079177193,2022q4
161843,56342010,2023-03-08,90568,MNTX,0.03173950000000003,0.0418326,0.16489384,0.096890882,0.074899741,2023q1
161843,56342010,2023-05-04,90568,MNTX,-0.025792420000000038,-0.03461230000000004,-0.044634841,-0.043674957,-0.059511989,2023q2
161843,56342010,2023-08-03,90568,MNTX,0.008406300000000089,-0.013804970000000027,0.013263365,0.04187176,-0.005514711,2023q3
161843,56342010,2023-11-02,90568,MNTX,0.0458533000000001,0.031883000000000106,0.2368037,0.090320818,0.079198219,2023q4
161843,56342010,2024-02-29,90568,MNTX,0.03098639999999997,-0.008189380000000024,0.089723028,0.042071499,0.022543287,2024q1
161843,56342010,2024-05-02,90568,MNTX,0.11097570000000001,-0.047448929999999945,0.18901841,0.058534887,0.05826116,2024q2
161843,56342010,2024-08-07,90568,MNTX,-0.07540828,-0.09222478,-0.35004616,-0.18320431,-0.16067852,2024q3
161843,56342010,2024-11-07,90568,MNTX,-0.0053601300000000185,-0.003842000000000012,-0.033747252,-0.034739353,-0.009181487,2024q4
8543,02209S10,2010-04-21,13901,MO,0.01423820000000009,-0.011964799999999998,-0.001855901,0.003760613,0.002103069,2010q2
8543,02209S10,2010-07-21,13901,MO,0.007723600000000053,-0.003024400000000038,-0.016235933,-0.001443424,0.004675798,2010q3
8543,02209S10,2010-10-20,13901,MO,-0.004405259999999966,0.0009390000000000231,0.005692083,0.007676494,-0.003470356,2010q4
8543,02209S10,2011-01-27,13901,MO,-0.01635122,0.011767000000000083,-0.045825221,-0.013098103,-0.004776599,2011q1
8543,02209S10,2011-04-20,13901,MO,-0.022991899999999954,-0.009330269999999974,-0.041410051,-0.043830153,-0.032107644,2011q2
8543,02209S10,2011-07-20,13901,MO,-0.024115499999999956,-0.003919009999999945,-0.036448065,-0.028307263,-0.027940053,2011q3
8543,02209S10,2011-10-27,13901,MO,-0.022137760000000006,-0.0038747799999999666,0.008652619,-0.027226986,-0.025926746,2011q4
8543,02209S10,2012-01-27,13901,MO,-0.01884543999999999,0.012622200000000028,-0.011640506,-0.001936549,-0.006461032,2012q1
8543,02209S10,2012-04-26,13901,MO,0.0007429000000001018,0.0023668999999999496,-0.002707196,-0.011072752,0.003111501,2012q2
8543,02209S10,2012-07-24,13901,MO,0.01168020000000003,-0.0054935200000000295,-0.015936052,0.004582092,0.006122491,2012q3
8543,02209S10,2012-10-25,13901,MO,-0.004235089999999997,-0.009210350000000034,-0.024495754,-0.01753857,-0.013406418,2012q4
8543,02209S10,2013-01-31,13901,MO,0.0002263000000000126,0.0061482999999999954,0.011538131,0.010246465,0.006376002,2013q1
8543,02209S10,2013-04-25,13901,MO,0.006593300000000024,0.006093300000000079,0.011203978,0.010519842,0.012726693,2013q2
8543,02209S10,2013-07-23,13901,MO,-0.022964949999999984,-0.006748909999999997,-0.034361497,-0.039331209,-0.029558858,2013q3
8543,02209S10,2013-10-24,13901,MO,-0.01559984999999997,0.00491700000000006,0.021200879,-0.006323928,-0.010759507,2013q4
8543,02209S10,2014-01-30,13901,MO,-0.04113339999999999,0.0021188000000000873,-0.046810102,-0.04051163,-0.03910169,2014q1
8543,02209S10,2014-04-24,13901,MO,0.001630699999999985,0.027960100000000043,0.043153461,0.023682946,0.029636307,2014q2
8543,02209S10,2014-07-22,13901,MO,-0.007009330000000036,-0.006851139999999978,-0.01019632,-0.015413699,-0.013812467,2014q3
8543,02209S10,2014-10-30,13901,MO,-0.006458520000000023,0.00615689999999991,0.030542133,0.002745346,-0.00034136,2014q4
8543,02209S10,2015-01-30,13901,MO,-0.011565689999999962,0.000959500000000002,-0.018247977,-0.012048636,-0.010617331,2015q1
8543,02209S10,2015-04-23,13901,MO,0.0008581999999999201,-0.006511330000000037,-0.013882848,-0.009395273,-0.005658772,2015q2
8543,02209S10,2015-07-29,13901,MO,-0.022962029999999967,-0.004479530000000009,-0.003090999,-0.015827125,-0.027338671,2015q3
8543,02209S10,2015-10-29,13901,MO,0.0036826000000000914,-0.013223589999999952,-0.07424292,-0.016951671,-0.009589755,2015q4
8543,02209S10,2016-01-28,13901,MO,0.006328499999999959,0.0002728999999999093,0.02756945,0.017218741,0.006603084,2016q1
8543,02209S10,2016-04-28,13901,MO,0.018966599999999945,0.012826400000000016,0.045232926,0.032664336,0.032036312,2016q2
8543,02209S10,2016-07-27,13901,MO,-0.016128660000000017,0.0037202999999998987,-0.019066893,-0.026549209,-0.012468401,2016q3
8543,02209S10,2016-10-27,13901,MO,0.002590700000000057,0.025077500000000086,0.02787279,0.027569052,0.02773316,2016q4
8543,02209S10,2017-02-01,13901,MO,0.0026684999999999626,0.00024160000000006399,-0.006946779,0.000381385,0.002910819,2017q1
8543,02209S10,2017-05-02,13901,MO,0.00016860000000007425,-0.006038729999999992,-0.016590336,-0.021432841,-0.005871238,2017q2
8543,02209S10,2017-07-27,13901,MO,0.03318170000000009,-0.09384983999999996,-0.091637224,-0.070311904,-0.0637822,2017q3
8543,02209S10,2017-10-26,13901,MO,0.029852999999999907,-0.020813109999999968,-0.000946438,0.008524933,0.008418563,2017q4
8543,02209S10,2018-02-01,13901,MO,-0.005564209999999958,0.013287700000000013,-0.003481511,0.015004468,0.007649537,2018q1
8543,02209S10,2018-04-26,13901,MO,-0.028177079999999965,0.024116599999999933,0.007482427,0.004209025,-0.004740025,2018q2
8543,02209S10,2018-07-26,13901,MO,-0.028692359999999972,0.0397320000000001,0.012557718,-0.000884231,0.009899688,2018q3
8543,02209S10,2018-10-25,13901,MO,-0.003806830000000039,0.01440320000000006,0.085834697,0.04900841,0.010541582,2018q4
8543,02209S10,2019-01-31,13901,MO,0.02395959999999997,-0.004457409999999995,0.031768516,0.04672572,0.019395415,2019q1
8543,02209S10,2019-04-25,13901,MO,-0.058853860000000036,0.0214745999999999,-0.012309054,-0.038584918,-0.038643129,2019q2
8543,02209S10,2019-07-30,13901,MO,-0.03469836999999998,-0.019505980000000034,-0.008449468,-0.042451873,-0.053527497,2019q3
8543,02209S10,2019-10-31,13901,MO,-0.021976650000000042,-0.0041834099999999985,-0.01481079,-0.037595239,-0.02606817,2019q4
8543,02209S10,2020-01-30,13901,MO,-0.04488742000000001,0.006850000000000023,-0.0799191,-0.038379315,-0.038344886,2020q1
8543,02209S10,2020-04-30,13901,MO,-0.01706987999999998,-0.006099219999999961,-0.09724763,-0.057023838,-0.023065006,2020q2
8543,02209S10,2020-07-28,13901,MO,0.0161829,-0.03435940000000004,-0.033086091,-0.021007966,-0.018732481,2020q3
8543,02209S10,2020-10-30,13901,MO,-0.008314429999999984,-0.000999630000000029,-0.010732098,-0.015634464,-0.009305744,2020q4
8543,02209S10,2021-01-28,13901,MO,0.010570600000000097,-0.019167840000000047,-0.013325565,0.006121557,-0.008799818,2021q1
8543,02209S10,2021-04-29,13901,MO,-0.01582771999999999,0.032686400000000004,0.025365716,0.016628217,0.016341262,2021q2
8543,02209S10,2021-07-29,13901,MO,0.016032899999999906,-0.005893170000000003,-0.00719608,0.003453886,0.010045314,2021q3
8543,02209S10,2021-10-28,13901,MO,-0.07272166000000002,-0.011515799999999965,-0.09432146,-0.088109724,-0.083400048,2021q4
8543,02209S10,2022-01-27,13901,MO,0.025692199999999943,-0.01969211999999998,-0.02968221,-0.002161589,0.00549417,2022q1
8543,02209S10,2022-04-28,13901,MO,-0.01788080000000003,0.040245499999999934,0.007409932,0.021064132,0.021645129,2022q2
8543,02209S10,2022-07-28,13901,MO,-0.014024379999999947,-0.016595479999999996,-0.050113909,-0.056470487,-0.030387089,2022q3
8543,02209S10,2022-10-27,13901,MO,-0.01507919999999996,-0.0016861000000000237,0.004500946,1.13856e-05,-0.016739881,2022q4
8543,02209S10,2023-02-01,13901,MO,0.0443692,-0.025789379999999973,0.031929139,0.013960725,0.017435642,2023q1
8543,02209S10,2023-04-27,13901,MO,-0.0066256500000000385,-0.0012912200000000373,-0.004210176,-0.010183953,-0.007908301,2023q2
8543,02209S10,2023-08-01,13901,MO,-0.0016133200000000292,0.0008836999999999318,-0.01166069,-0.00543944,-0.00073104,2023q3
8543,02209S10,2023-10-26,13901,MO,-0.07401526000000003,0.006512400000000085,-0.043360885,-0.048176054,-0.067984805,2023q4
8543,02209S10,2024-02-01,13901,MO,0.027515200000000073,-0.01619691000000001,0.001134711,0.018348746,0.010872581,2024q1
8543,02209S10,2024-04-25,13901,MO,0.018403200000000064,-0.013090190000000002,0.029395692,0.006713702,0.005072107,2024q2
8543,02209S10,2024-07-31,13901,MO,-0.04492103999999997,0.03602039999999995,0.029147126,-0.006147538,-0.010518703,2024q3
8543,02209S10,2024-10-31,13901,MO,0.09544409999999992,-0.01451849999999999,0.089334719,0.094787709,0.07953985,2024q4
20330,60739U20,2014-06-12,14697,MOBL,,-0.06839143999999997,,,,2014q2
20330,60739U20,2014-07-30,14697,MOBL,0.01257100000000011,0.07818210000000003,0.075672261,0.10756819,0.091735914,2014q3
20330,60739U20,2014-10-29,14697,MOBL,0.022853500000000082,0.04814790000000002,0.079300396,0.10092958,0.072101817,2014q4
20330,60739U20,2015-02-12,14697,MOBL,0.042545899999999914,-0.02629345999999999,-0.065537497,0.001436243,0.015133809,2015q1
20330,60739U20,2015-04-30,14697,MOBL,0.014009500000000008,0.09536159999999994,0.025189295,0.094175622,0.11070696,2015q2
20330,60739U20,2015-07-30,14697,MOBL,-0.060282590000000025,0.13119860000000005,-0.05176241,0.045163941,0.063007042,2015q3
20330,60739U20,2015-10-29,14697,MOBL,-0.0028200699999999523,-0.018781130000000035,0.083162054,0.022492006,-0.021548238,2015q4
20330,60739U20,2016-02-04,14697,MOBL,0.05698289999999995,0.04816280000000006,-0.002505218,0.038235072,0.10789012,2016q1
20330,60739U20,2016-04-28,14697,MOBL,-0.012121020000000038,-0.09647404999999998,-0.22174828,-0.12788512,-0.10742573,2016q2
20330,60739U20,2016-07-28,14697,MOBL,-0.014056920000000028,0.06633589999999989,0.066004604,0.059202898,0.051346499,2016q3
20330,60739U20,2016-10-27,14697,MOBL,0.03101250000000011,-0.06321697999999998,-0.025148364,-0.031483263,-0.034164939,2016q4
20330,60739U20,2017-02-07,14697,MOBL,-0.022185739999999954,0.0917988999999999,0.068212338,0.035277769,0.067576468,2017q1
20330,60739U20,2017-04-27,14697,MOBL,-0.01107108999999995,0.02508329999999992,0.045006014,0.01384136,0.01373451,2017q2
20330,60739U20,2017-07-27,14697,MOBL,0.011183900000000024,-0.19713192999999996,-0.19309145,-0.20963708,-0.18815275,2017q3
20330,60739U20,2017-10-31,14697,MOBL,0.0527647,-0.0007477999999999652,0.13798094,0.085178509,0.051977407,2017q4
20330,60739U20,2018-02-08,14697,MOBL,0.022348800000000058,0.18771920000000009,0.18719144,0.21933153,0.21426332,2018q1
20330,60739U20,2018-04-26,14697,MOBL,0.0011887999999999899,-0.07142156,-0.047426675,-0.041678142,-0.070317663,2018q2
20330,60739U20,2018-07-31,14697,MOBL,0.005217000000000027,0.0651256,0.039632592,0.054115564,0.070682287,2018q3
20330,60739U20,2018-10-30,14697,MOBL,0.003955699999999895,0.1490171,0.1262421,0.11558853,0.15356231,2018q4
20330,60739U20,2019-02-07,14697,MOBL,0.010677199999999942,-0.07500094000000002,-0.075858474,-0.037735328,-0.065124489,2019q1
20330,60739U20,2019-04-25,14697,MOBL,0.030573699999999926,0.07782610000000001,0.033108611,0.13637869,0.11077943,2019q2
20330,60739U20,2019-08-01,14697,MOBL,0.007769200000000032,0.06295720000000005,0.008808303,0.075730614,0.071215548,2019q3
20330,60739U20,2019-10-31,14697,MOBL,-0.0012892500000000195,-0.25382179000000005,-0.22182824,-0.24603778,-0.25478381,2019q4
20330,60739U20,2020-02-06,14697,MOBL,0.009495299999999984,-0.09208280000000002,-0.10439122,-0.091094241,-0.083461873,2020q1
20330,60739U20,2020-04-29,14697,MOBL,0.01759489999999997,0.08918599999999999,-0.030644771,0.0176918,0.10835004,2020q2
20330,60739U20,2020-07-29,14697,MOBL,0.018971199999999966,0.1352352000000001,0.01045199,0.13903359,0.156772,2020q3
20330,60739U20,2020-10-28,14697,MOBL,0.032807699999999995,-0.006199540000000003,0.026023632,0.028049652,0.026404763,2020q4
163850,60743F60,2022-03-30,22578,MOBQ,0.1326419000000001,0.03414680000000003,0.2073247,0.16276684,0.17131793,2022q1
163850,60743F60,2022-05-23,22578,MOBQ,0.02291540000000003,0.0432125000000001,-0.050470091,0.070410326,0.067118175,2022q2
163850,60743F60,2022-08-18,22578,MOBQ,0.01291550000000008,0.06848659999999995,0.40856066,0.075581953,0.082286626,2022q3
163850,60743F60,2022-12-09,22578,MOBQ,0.037318799999999985,-0.17244375,-0.16474369,-0.17959717,-0.14156029,2022q4
163850,60743F60,2023-03-31,22578,MOBQ,-0.05472142000000002,-0.08445901,-0.13257213,-0.15301667,-0.13455869,2023q1
163850,60743F60,2023-05-15,22578,MOBQ,-0.03889107999999997,0.0017369000000000412,-0.044722054,-0.061301131,-0.037221733,2023q2
163850,60743F60,2023-07-25,22578,MOBQ,-0.047594959999999964,-0.002081270000000024,-0.012232918,-0.052688189,-0.049577191,2023q3
163850,60743F60,2023-11-14,22578,MOBQ,0.03148909999999994,-0.03451008,0.10067008,-0.008600034,-0.004107612,2023q4
39121,60743G10,2024-02-20,21833,MOBX,-0.003998220000000052,0.00685990000000003,0.002332609,0.018116942,0.002834201,2024q1
39121,60743G10,2024-05-14,21833,MOBX,0.18378889999999992,-0.1425364,-0.1699322,-0.077509649,0.0150559,2024q2
39121,60743G10,2024-08-14,21833,MOBX,-0.022714319999999955,-0.08593518,-0.095120631,-0.12106354,-0.10669754,2024q3
39121,60743G10,2024-12-19,21833,MOBX,-0.03778917000000004,-0.11375988000000004,0.054356501,0.016127056,-0.14725015,2024q4
22797,20050L10,2010-06-23,76330,MOC,-0.030056480000000052,0.011394099999999963,-0.047324784,-0.03015667,-0.019004863,2010q2
22797,20050L10,2010-08-11,76330,MOC,0.004958000000000018,0.02457419999999999,-0.00412149,0.018270502,0.029654069,2010q3
22797,20050L10,2010-11-10,76330,MOC,-0.024852569999999963,0.0135050000000001,0.021981388,0.021388492,-0.011683255,2010q4
22797,20050L10,2011-02-09,76330,MOC,-0.018903319999999946,-0.007050279999999964,-0.011817471,-0.03566435,-0.025820304,2011q1
22797,20050L10,2011-06-24,76330,MOC,-0.002227129999999966,0.0024461000000000066,-0.029921299,0.002868131,0.000213493,2011q2
22797,20050L10,2011-08-12,76330,MOC,-0.004752580000000006,-0.026157439999999976,-0.081806421,-0.096693277,-0.030785749,2011q3
22797,20050L10,2011-11-10,76330,MOC,0.05317379999999994,-0.008333440000000025,0.089139804,0.083939478,0.044397254,2011q4
22797,20050L10,2012-02-10,76330,MOC,-0.03866976,0.0234224999999999,-0.07095211,-0.011316211,-0.016152978,2012q1
22797,20050L10,2012-06-28,76330,MOC,-0.08424586,-0.05476093000000004,-0.10313479,-0.14229006,-0.13439341,2012q2
22797,20050L10,2012-08-08,76330,MOC,-0.06562643999999995,-0.0012130099999999588,-0.088192374,-0.080219574,-0.066759862,2012q3
22797,20050L10,2012-11-14,76330,MOC,0.022453000000000056,0.0029253000000000196,0.080798134,0.006472893,0.0254439,2012q4
22797,20050L10,2013-02-12,76330,MOC,-0.00167698000000005,0.007956899999999933,-0.030138204,0.030820042,0.006266528,2013q1
22797,20050L10,2013-06-27,76330,MOC,-0.03426874000000002,0.029654700000000034,0.038315982,0.040355969,-0.005630244,2013q2
22797,20050L10,2013-08-14,76330,MOC,0.0008337000000000483,0.0025935999999999737,0.015286216,0.037240446,0.003429586,2013q3
22797,20050L10,2013-11-05,76330,MOC,0.04937020000000003,0.2627826,0.45606244,0.26060775,0.32512638,2013q4
22797,20050L10,2014-01-31,76330,MOC,0.10058309999999993,-0.07204102999999995,0.026547736,0.012963265,0.021295913,2014q1
22797,20050L10,2014-06-16,76330,MOC,0.021316399999999902,0.0026048000000000737,0.001559284,-0.012909641,0.023976777,2014q2
22797,20050L10,2014-08-13,76330,MOC,0.023134699999999953,0.03305380000000002,0.092381865,0.12253301,0.056953117,2014q3
22797,20050L10,2014-11-12,76330,MOC,-0.11246431000000001,-0.0010011199999999665,-0.1534303,-0.13013995,-0.11335281,2014q4
22797,20050L10,2015-02-17,76330,MOC,-0.04634499999999997,0.004507299999999992,-0.046889376,-0.037950292,-0.042046633,2015q1
22797,20050L10,2015-06-26,76330,MOC,-0.09210609999999997,0.011746199999999929,-0.10762884,-0.091037266,-0.081441849,2015q2
22797,20050L10,2015-08-06,76330,MOC,-0.02663523000000001,0.008275400000000044,-0.093610451,-0.045580927,-0.018580239,2015q3
22797,20050L10,2015-11-16,76330,MOC,-0.03352993999999998,-0.010330440000000052,0.038855363,-0.034158152,-0.043513998,2015q4
22797,20050L10,2016-02-16,76330,MOC,-0.14811891,-0.018098770000000042,-0.2205247,-0.23155628,-0.16353688,2016q1
22797,20050L10,2016-06-27,76330,MOC,-0.019973279999999982,0.01249100000000003,0.026024979,0.070272699,-0.007731841,2016q2
22797,20050L10,2016-08-15,76330,MOC,0.01282659999999991,-0.0044567599999999485,-0.00965795,0.025725218,0.008312687,2016q3
22797,20050L10,2016-11-10,76330,MOC,0.016500600000000087,0.020868200000000003,-0.032481395,0.021076271,0.037713096,2016q4
22797,20050L10,2017-02-13,76330,MOC,-0.011795039999999979,-0.008054380000000028,-0.04056818,-0.030728895,-0.019754428,2017q1
22797,20050L10,2017-06-19,76330,MOC,0.005100099999999941,0.004370500000000055,-0.006861314,-0.013038129,0.009492841,2017q2
22797,20050L10,2017-07-31,76330,MOC,0.013638500000000109,-0.013495330000000028,0.009120912,0.004230439,-4.09e-05,2017q3
22797,20050L10,2017-11-09,76330,MOC,-0.012270870000000045,-0.022308109999999992,-0.070536934,-0.052214421,-0.03430526,2017q4
22797,20050L10,2018-02-05,76330,MOC,0.03116490000000005,0.0467552,0.12626231,0.090923518,0.079377189,2018q1
22797,20050L10,2018-06-11,76330,MOC,-0.0015199799999999764,-0.03206443999999997,0.013056054,-0.000177837,-0.033535711,2018q2
22797,20050L10,2018-08-01,76330,MOC,0.024023099999999964,0.2093041,0.27798641,0.21292615,0.23835523,2018q3
22797,20050L10,2018-11-09,76330,MOC,0.00972060000000008,0.02244950000000001,0.053099334,0.041315634,0.032388229,2018q4
22797,20050L10,2019-02-13,76330,MOC,0.0007538000000000267,-0.009253139999999993,-0.023167865,-0.020733098,-0.008506367,2019q1
7481,60749410,2010-05-06,54675,MOCO,0.04168050000000001,-0.022519590000000034,-0.037880875,-0.00176356,0.018222181,2010q2
7481,60749410,2010-08-05,54675,MOCO,0.016858700000000004,-0.005300159999999998,0.017306549,0.004373525,0.011469207,2010q3
7481,60749410,2010-11-03,54675,MOCO,-0.007621650000000035,-0.02375883000000001,-0.045151569,-0.045828477,-0.03119939,2010q4
7481,60749410,2011-03-02,54675,MOCO,0.016378400000000015,-0.010812939999999993,0.005994862,0.014983322,0.005388431,2011q1
7481,60749410,2011-05-04,54675,MOCO,0.044810999999999934,0.0015081999999999596,0.03511288,0.061977614,0.046386864,2011q2
7481,60749410,2011-08-04,54675,MOCO,0.03349519999999995,0.005454499999999918,-0.14468141,-0.050402425,0.039132472,2011q3
7481,60749410,2011-11-02,54675,MOCO,0.05762350000000005,-0.006870269999999956,0.044369038,0.059512891,0.050357375,2011q4
7481,60749410,2012-02-29,54675,MOCO,-0.12387049000000006,-0.02192282999999995,-0.18102069,-0.16215602,-0.14307776,2012q1
7481,60749410,2012-05-02,54675,MOCO,-0.08725660999999996,-0.018805680000000047,-0.12237021,-0.13638298,-0.1044214,2012q2
7481,60749410,2012-08-08,54675,MOCO,-0.0038362100000000066,-0.007320279999999957,-0.050555341,-0.030393047,-0.011128442,2012q3
7481,60749410,2012-11-07,54675,MOCO,0.018384100000000014,0.010909400000000069,0.034052804,0.043914586,0.029494051,2012q4
7481,60749410,2013-03-07,54675,MOCO,-0.020275409999999994,-0.0021367100000000416,-0.036809936,-0.037375975,-0.022368815,2013q1
7481,60749410,2013-05-02,54675,MOCO,-0.014331219999999978,-0.003438709999999956,-0.047051426,-0.003744665,-0.01772066,2013q2
7481,60749410,2013-08-30,54675,MOCO,0.029903800000000036,-0.008010630000000019,-0.009663482,0.004667545,0.021653553,2013q3
7481,60749410,2013-11-06,54675,MOCO,0.028096700000000085,0.016687200000000013,0.026500767,0.033479955,0.045252636,2013q4
7481,60749410,2014-03-12,54675,MOCO,-0.010852520000000032,0.001492300000000002,-0.056188483,-0.009781224,-0.009376383,2014q1
7481,60749410,2014-05-07,54675,MOCO,-0.022080659999999974,-0.0005089600000000027,-0.043951694,-0.011409923,-0.022578413,2014q2
7481,60749410,2014-08-06,54675,MOCO,0.05339129999999992,0.011266800000000021,0.009425702,0.039468013,0.065259703,2014q3
7481,60749410,2014-11-06,54675,MOCO,0.0010631000000000945,0.0005907000000000551,0.071601503,0.003595217,0.001654399,2014q4
7481,60749410,2015-03-05,54675,MOCO,-0.005983889999999992,0.050703900000000024,0.027230086,0.042487156,0.044416543,2015q1
7481,60749410,2015-05-07,54675,MOCO,-0.012197079999999971,-0.00695239999999997,-0.042991545,-0.067835771,-0.019064713,2015q2
7481,60749410,2015-08-05,54675,MOCO,-0.014150499999999955,-0.03540272,-0.088149622,-0.061279625,-0.049052238,2015q3
7481,60749410,2015-11-05,54675,MOCO,0.00211629999999996,0.03638040000000009,0.049679846,0.033182502,0.038573761,2015q4
7481,60749410,2016-02-25,54675,MOCO,-0.04812055999999998,-0.007756410000000047,-0.063071221,-0.027219953,-0.055503767,2016q1
7481,60749410,2016-05-05,54675,MOCO,-0.0034515299999999804,-0.07593285999999999,-0.078648373,-0.071112156,-0.07912226,2016q2
7481,60749410,2016-08-09,54675,MOCO,-0.0003798000000000412,0.02667609999999998,0.04653281,0.019149978,0.026286194,2016q3
7481,60749410,2016-11-03,54675,MOCO,0.013874200000000059,0.020911899999999983,0.027690252,0.032844484,0.035076175,2016q4
7481,60749410,2017-03-01,54675,MOCO,-0.0005458000000000407,0.013190599999999941,0.021205291,-0.000511449,0.012637605,2017q1
7481,60749410,2017-05-10,54675,MOCO,-0.004266740000000047,0.002715000000000023,-0.001320588,-0.000580923,-0.001563339,2017q2
7486,60782810,2010-06-03,54704,MOD,-0.011100290000000013,-0.04678981999999998,-0.1427398,-0.077281103,-0.057370733,2010q2
7486,60782810,2010-07-29,54704,MOD,0.16608270000000003,-0.024612489999999987,0.062371906,0.093615092,0.13738257,2010q3
7486,60782810,2010-10-28,54704,MOD,0.06720769999999998,0.02804059999999997,0.1093057,0.0687069,0.097132914,2010q4
7486,60782810,2011-02-01,54704,MOD,0.004187099999999999,-0.02625721999999997,-0.032198802,-0.011519896,-0.022179989,2011q1
7486,60782810,2011-06-07,54704,MOD,0.06519380000000008,-0.013397039999999971,0.03022013,0.029295895,0.050923288,2011q2
7486,60782810,2011-07-28,54704,MOD,0.05545310000000003,0.024746099999999993,-0.054330766,0.049617037,0.081571318,2011q3
7486,60782810,2011-10-27,54704,MOD,-0.03534329000000003,0.0006497000000000863,-0.092940971,-0.048464548,-0.034716591,2011q4
7486,60782810,2012-02-03,54704,MOD,-0.12579262000000002,0.030988000000000016,-0.089918315,-0.096331246,-0.098702736,2012q1
7486,60782810,2012-06-01,54704,MOD,-0.058820430000000035,-0.03433889000000001,-0.079835966,-0.097680956,-0.091139495,2012q2
7486,60782810,2012-08-07,54704,MOD,0.002844300000000022,-0.006258309999999989,0.036294073,0.01811734,-0.003431726,2012q3
7486,60782810,2012-11-06,54704,MOD,0.0766827000000001,-0.05555326000000005,0.004755807,0.022064211,0.016869446,2012q4
7486,60782810,2013-02-01,54704,MOD,-0.015187260000000036,0.03713260000000007,0.052707843,0.045627926,0.021381473,2013q1
7486,60782810,2013-05-30,54704,MOD,0.07410310000000009,0.019456099999999976,0.098915674,0.094582096,0.095001042,2013q2
7486,60782810,2013-08-01,54704,MOD,0.22501170000000004,0.014098900000000025,0.20989373,0.21876392,0.242283,2013q3
7486,60782810,2013-10-31,54704,MOD,0.006518400000000035,0.014358199999999988,0.002942619,-0.003823287,0.020970058,2013q4
7486,60782810,2014-01-31,54704,MOD,0.1122152999999999,0.027013799999999977,0.18608786,0.16598584,0.14226042,2014q1
7486,60782810,2014-05-29,54704,MOD,-0.01504481000000002,-0.02429861,-0.084815018,-0.035885379,-0.038977847,2014q2
7486,60782810,2014-07-31,54704,MOD,0.03111470000000005,-0.03359497,0.029249938,-0.022742886,-0.003525531,2014q3
7486,60782810,2014-10-30,54704,MOD,-0.03794514999999998,0.0549731,-0.053940997,-0.01209362,0.014941981,2014q4
7486,60782810,2015-02-04,54704,MOD,-0.0002671499999999938,-0.010719480000000003,-0.003968664,-0.00847746,-0.01098374,2015q1
7486,60782810,2015-05-28,54704,MOD,-0.07565617999999996,0.01849870000000009,-0.042123139,-0.057169534,-0.05855713,2015q2
